goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkEncodingDecode/flat/binary/typed/hamba-8   	 7915773	       155.9 ns/op	     105 B/op	       1 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  319515	      3706 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  314389	      3644 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  327675	      3629 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  331435	      3637 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  311959	      3841 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  326366	      3614 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  341416	      3852 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  266688	      3924 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  198763	      5632 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  222984	      5291 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  231732	      5454 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  226095	      5320 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  227989	      5250 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  218150	      5328 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  228992	      5322 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  222243	      5459 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  234756	      5253 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  226437	      5269 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 8789356	       135.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 8529564	       132.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9122901	       136.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9065588	       132.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 8999682	       133.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9006081	       130.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9259130	       131.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 8918808	       131.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 8934478	       132.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9295797	       130.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9196634	       129.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9451202	       125.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9616918	       124.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9268051	       125.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9772524	       126.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9683780	       126.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9640244	       126.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9440080	       126.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9550726	       125.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9416552	       129.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7081764	       169.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 6910562	       167.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7013805	       170.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7061643	       171.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7078189	       167.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7309269	       169.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 6939561	       168.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7079160	       169.5 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7467310	       159.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7517436	       161.6 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1396670	       855.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1384442	       870.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1360740	       863.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1409233	       855.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1421575	       856.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1442684	       857.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1423568	       845.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1387366	       851.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1439737	       848.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1443960	       844.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1429048	       831.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1433546	       826.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1451448	       836.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1387938	       829.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1406452	       844.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1453772	       844.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1378599	       920.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1421606	       835.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1425254	       847.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1410793	       855.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3833302	       315.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3784782	       321.6 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3641467	       354.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 2967298	       541.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 2247406	       452.7 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3152308	       369.5 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3367030	       325.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3667176	       323.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3745507	       321.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 3653703	       328.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5745716	       209.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5750724	       213.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5797632	       210.7 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5606222	       228.6 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 4935049	       231.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5066581	       233.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5120103	       245.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5078892	       243.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5085969	       234.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 5163547	       237.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1968865	       609.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1922778	       602.7 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1999332	       602.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1976431	       614.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1957566	       616.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1936688	       613.6 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1936497	       607.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1936768	       612.7 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1993495	       604.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 1981539	       602.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1918357	       614.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1942912	       620.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1985952	       608.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1965950	       607.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1980660	       607.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1971783	       609.9 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1941750	       612.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 1946559	       589.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2074108	       583.6 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2083374	       588.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1000000	      1205 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1000000	      1217 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	  981846	      1202 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	  999590	      1196 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	  988066	      1198 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1000000	      1182 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1000000	      1197 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	  981882	      1190 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	  987148	      1203 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1000000	      1191 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7708378	       156.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7602111	       156.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7447826	       157.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7743316	       155.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7558326	       157.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7466032	       156.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7619500	       157.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7587942	       157.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7691326	       155.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 7606753	       157.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 7827639	       153.3 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9252678	       131.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9454200	       127.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9526546	       126.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9450012	       126.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9534570	       126.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9516988	       126.3 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9404845	       127.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9449013	       127.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	 9445886	       130.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10136575	       117.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10304925	       119.8 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10208371	       119.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	 9637370	       117.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10157551	       121.2 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10143694	       117.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10206164	       117.8 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10196924	       116.8 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10399664	       116.0 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	10369014	       115.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1591194	       753.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1596800	       752.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1593386	       755.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1591257	       755.3 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1588910	       755.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1591868	       754.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1594969	       755.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1591126	       753.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1593126	       750.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1598276	       751.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1613211	       744.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1607352	       745.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1607307	       746.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1607446	       746.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1608088	       746.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1614069	       745.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1613623	       746.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1611564	       744.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1611667	       759.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1582792	       758.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4820635	       249.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4799497	       249.7 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4753323	       249.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4772230	       250.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4782504	       250.2 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4801635	       257.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 1000000	      1160 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 1000000	      1152 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 1000000	      1193 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 4018420	       280.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7562402	       165.2 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7171266	       162.3 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7609310	       157.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7595028	       157.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7693503	       157.2 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7678009	       157.0 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7637115	       156.7 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7641764	       157.7 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7620028	       157.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7632936	       157.7 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5930365	       205.8 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5728908	       206.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5891193	       204.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5914975	       203.6 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5897803	       203.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5907758	       204.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5924828	       203.7 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5877036	       203.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5869818	       203.8 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5905082	       204.1 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6200698	       194.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6221388	       194.6 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6172370	       194.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6126459	       195.8 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6132222	       195.6 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6137498	       195.6 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6132331	       195.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6146068	       195.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6120831	       195.7 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6142084	       195.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5044452	       240.6 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5058759	       238.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5043787	       237.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5038596	       237.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5065460	       237.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5043154	       237.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5066496	       237.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5060685	       237.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5052465	       237.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5072482	       238.0 ns/op	     248 B/op	       5 allocs/op
