goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkEncodingDecode/flat/binary/typed/hamba-8   	 9858519	       123.4 ns/op	     105 B/op	       1 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  342771	      3199 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  364975	      3234 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  358532	      3596 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  373974	      3157 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  361964	      3365 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  359509	      3344 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  379648	      3294 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  379076	      3192 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  340257	      3484 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  374208	      3261 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  265322	      4635 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  265896	      4596 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  258792	      4626 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  236136	      4968 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  236864	      7771 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  131389	      8600 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  150672	      7839 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  151845	      8375 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  154141	      7217 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/goavro-8             	  187130	      6895 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 6078222	       193.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 6557145	       176.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 6424945	       226.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 5043074	       198.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9587028	       115.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	10466466	       116.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	10215424	       119.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	10565430	       124.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9323157	       121.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/hamba-8                       	 9981073	       121.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10174194	       117.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10452619	       127.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9385381	       126.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9673495	       120.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9791990	       121.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	 9645678	       114.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10402390	       114.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10632476	       112.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10651249	       112.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/iskorotkov-8                  	10849888	       111.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 9090180	       132.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7908615	       166.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 8927109	       135.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 8626178	       156.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 8247056	       140.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 8141287	       150.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 8290093	       151.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7864401	       166.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 7156698	       176.7 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/typed/twmb-8                        	 6386352	       417.7 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1235984	      1635 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1000000	      1359 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	  786264	      1331 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	  907272	      1566 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1398481	       844.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1453551	       835.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1486989	       834.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1501184	       812.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1488039	       805.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/hamba-8                     	 1534365	       793.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1503154	       787.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1552381	       812.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1557544	       754.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1625553	       761.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1631955	       719.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1665445	       720.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1664095	       718.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1671327	       724.0 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1678947	       748.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/iskorotkov-8                	 1633834	       717.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4970103	       238.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 5039468	       240.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4961637	       243.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4798627	       249.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4856625	       248.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4801507	       247.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4803379	       264.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4602229	       249.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4806337	       250.0 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/twmb-8                      	 4818681	       249.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7176793	       162.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7457377	       161.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7495219	       161.3 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7474465	       160.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7474333	       160.8 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7439660	       161.1 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7076160	       160.9 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7486074	       161.2 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7437213	       161.4 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/binary/dynamic/goavro-8                    	 7478176	       160.7 ns/op	     120 B/op	       4 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2574877	       467.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2578720	       466.8 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2575840	       468.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2570125	       467.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2572484	       465.7 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2506802	       465.7 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2570464	       467.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2568831	       467.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2576156	       467.8 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/typed/twmb-8                       	 2575884	       466.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2560960	       465.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2569567	       470.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2575016	       466.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2582668	       466.2 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2580877	       469.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2577415	       465.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2564145	       465.5 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2577456	       472.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2574412	       467.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/twmb-8                     	 2579239	       470.8 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1335135	       898.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1338717	       899.4 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1336543	       899.9 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1327329	       911.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1335739	       899.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1338249	       902.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1337116	       898.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1340658	       898.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1336747	       899.4 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/textual/dynamic/goavro-8                   	 1339368	       900.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	 9491139	       118.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10156468	       117.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10212762	       118.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10215398	       118.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10213776	       117.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10228318	       118.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10204792	       118.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10215753	       118.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10190083	       118.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/hamba-8                	10223870	       118.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10406108	       115.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10408041	       116.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10410513	       115.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10138392	       115.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10385732	       115.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10362783	       115.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10401031	       116.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10368110	       115.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10354590	       116.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/iskorotkov-8           	10366812	       116.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11859162	       101.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11891298	       101.3 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11831115	       102.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11841958	       101.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11910630	       101.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11900796	       101.8 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11846640	       103.0 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11726402	       101.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11863054	       101.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/typed/twmb-8                 	11842342	       101.3 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1676786	       713.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1687742	       717.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1662849	       709.3 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1673618	       721.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1668752	       712.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1684190	       714.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1688533	       713.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1685438	       710.9 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1684538	       718.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/hamba-8              	 1690947	       715.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1623006	       739.2 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1622397	       731.6 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1634330	       736.0 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1638694	       735.5 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1635177	       737.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1627712	       735.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1640384	       735.4 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1623856	       738.7 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1619961	       737.1 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/iskorotkov-8         	 1626950	       736.8 ns/op	     128 B/op	       2 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5265037	       224.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5344506	       225.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5340086	       224.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5337531	       224.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5331776	       226.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5345084	       225.3 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5303575	       224.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5340036	       224.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5324164	       227.0 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/twmb-8               	 5346944	       224.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8115327	       148.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8099025	       150.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8127921	       148.1 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8116203	       148.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8095843	       148.4 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8115601	       147.9 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8128158	       149.5 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8010295	       148.8 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 8054695	       148.6 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/flat/single-object/dynamic/goavro-8             	 7982940	       149.0 ns/op	     112 B/op	       3 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6004862	       202.2 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6065592	       198.2 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 5947272	       199.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6040132	       199.8 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6003438	       199.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6040082	       198.3 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6063216	       198.8 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6024097	       198.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6061951	       198.3 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/hamba-8                     	 6065342	       199.7 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6260475	       192.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6284272	       191.7 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6224433	       193.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6221037	       192.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6201130	       193.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6258674	       193.4 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6290348	       193.5 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6207310	       193.0 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6094506	       193.2 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/iskorotkov-8                	 6246750	       193.9 ns/op	     112 B/op	       1 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5704796	       211.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5689232	       210.9 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5720632	       212.1 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5731128	       211.4 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5699985	       211.0 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5627924	       210.3 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5754274	       210.6 ns/op	     248 B/op	       5 allocs/op
BenchmarkEncodingEncode/nested/binary/typed/twmb-8                      	 5618986	       212.7 ns/op	     248 B/op	       5 allocs/op
